date,sza,argp2,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2016-01-05 21:00:00,68.35962680282636,404.4401204753364,-22.697050645972208,1.7905705454057341,520.9276,383.269,30.559600000000003,248.2101583333333,18.32675,0.00291,0.0008,0.0024333333333333247,0.0318966666666666,0.05009666666666665,93.26666666666667,134.09765625,269.1796875,101860.45375,-1.5412719125e-05,0.51667785125,280.83069125,410.33416666666665
2016-01-23 16:00:00,4.840456353668916,1224.8504969890928,-19.652595314076507,0.6632765327673908,1396.4782,1175.8263,981.5542,245.11682,16.249906666666668,0.00301,0.0003,0.0022,0.033013333333333277,0.014993333333333251,4.633333333333333,1081.9453250000001,1136.203175,102065.53812499999,-0.00015349555,0.2622375475,280.84564375,1179.2956666666666
2016-04-28 13:00:00,56.66616516809308,603.3998521552408,14.10852118221357,1.2022033958585825,731.7171,592.9112,592.9112,252.5407033333333,8.960725,0.0027366666666666503,0.0002,0.00231166666666665,0.0243383333333333,0.043306666666666646,0.0,610.328125,620.7109375,101850.33499999999,-5.4090808124999995e-05,0.37826157,268.83860875,573.7248333333333
2016-03-20 11:00:00,76.52848617433132,258.1891836626895,-0.15118934701062225,2.8321679610521655,359.12519999999995,262.10346666666663,83.92880000000001,245.6200022222222,10.59165111111111,0.0017,0.0004,0.0026999999999999997,0.014475555555555533,0.011517777777777733,86.57777777777778,248.734375,335.59375,101793.0,-3.9586448e-05,0.493453965,275.630005,231.52644444444445
2016-01-25 19:00:00,40.84947046562346,907.0069985924406,-19.183003173620182,0.8735773408547053,1061.2113,873.441,124.5779,255.39465,15.626268333333334,0.00221666666666665,0.0002,0.0006,0.0197166666666666,0.028146666666666625,79.85,538.33203125,760.953125,101119.7025,-6.8880444375e-05,0.53878021875,280.78001125,866.6973333333333
2016-04-14 13:00:00,54.11541930423413,654.0742585022507,9.378664756182822,1.127125017852633,787.8651,652.4639,652.4638,240.66490499999998,7.27498,0.001288333333333325,0.0001,0.0019,0.009518333333333299,0.03352166666666662,0.0,581.6543125000001,683.2207187500001,101335.24312500001,-7.5067014375e-05,0.0,263.69173125,645.8855
2016-12-25 19:00:00,42.59963090237609,882.6993942536369,-23.39717720847923,0.8976862058441933,1036.2195,844.2461,324.7811,247.86119166666666,16.62079,0.003083333333333325,0.00028,0.002319999999999975,0.0313433333333333,0.06462499999999997,100.0,570.83984375,736.14453125,100632.81875,-6.5276224875e-05,0.9281311062500001,281.46086875,327.4381666666667
2016-11-22 21:00:00,73.25190241851611,300.8652189121782,-20.004786679321295,2.290592244827091,404.0744,289.4072,22.180500000000002,263.37466333333333,11.194153333333333,0.00436666666666665,0.00044499999999997504,0.00157166666666665,0.03309999999999995,0.0497683333333333,56.63333333333333,97.84375,185.65625,101521.7475,-5.927169625e-06,0.0,276.01014250000003,322.42533333333336
2016-06-24 20:00:00,76.21861991679027,252.01690456315785,23.433764979682987,2.7698154003392754,346.92173333333335,248.57933333333332,21.91786666666667,264.95325777777776,7.320748888888889,0.0030866666666666664,0.0002,0.0048,0.024228888888888866,0.08099999999999997,100.0,128.27734375,166.26171875,101343.2975,-6.39760398e-07,0.9743042049999998,266.47769500000004,116.00533333333334
2016-01-21 21:00:00,67.88708921271086,413.357816039961,-20.097791008753816,1.7542156996036644,529.9666,403.31190000000004,165.7416,243.11452166666666,13.495955,0.0026833333333332998,0.0001,0.001379999999999975,0.0220133333333333,0.011798333333333275,58.15,243.02734375,283.33203125,102100.8125,-1.86497926875e-05,0.24615859875,280.62410125,413.3593333333333
2016-05-03 18:00:00,51.10528864610802,702.4362787149004,15.629168539196789,1.0522650541430663,834.2192,678.8117,515.1255,247.47773166666664,9.984003333333334,0.0063,0.0001,0.003399999999999975,0.04318833333333333,0.04748999999999998,38.11666666666667,483.90625,587.98046875,101970.32875,-3.4280005e-05,0.0,277.792955,699.244
2016-01-10 12:00:00,54.7018711136332,670.1613719100442,-22.077847295086233,1.1433461578984332,808.5127,640.9538,640.2545,252.96815333333336,15.826958333333334,0.0036,0.0006,0.0032,0.0419,0.017834999999999976,0.0,522.421875,699.49609375,101645.625,-8.556016812499999e-05,0.0,280.10302125,642.1866666666666
2016-10-03 15:00:00,22.986717260842838,1091.1234021271084,-3.737204923589653,0.717885121213048,1254.6223,1060.2476,631.7964,263.112185,11.144231666666666,0.007,0.0002,0.0014,0.042024999999999924,0.028521666666666598,47.75,703.66015625,1028.65625,101912.75875000001,-8.9117935e-05,0.015369415125,273.90961125,1052.2571666666668
2016-08-21 15:00:00,39.16694578376013,882.611396516046,12.25982175237207,0.852320407646015,1035.6665,898.6705999999999,898.6705,274.91936666666663,3.392323333333333,0.003304999999999975,0.0001,0.0014,0.020344999999999974,0.02002999999999995,0.0,886.19921875,885.2421875,102454.43125,-3.6059994875e-05,0.0,259.9512575,920.6973333333333
2016-10-06 17:00:00,27.22906509495762,1053.615795667651,-4.892775119983146,0.7432299581385917,1214.2789,1029.4071,1029.4071,275.59048666666666,9.413499999999999,0.004879999999999975,0.0002,0.0016766666666666499,0.03775,0.0320833333333333,0.0,837.796875,953.015625,101304.46875,-7.90241175e-05,0.3737678475,276.4053,1042.9961666666668
2016-01-06 11:00:00,67.49412489131913,417.73417962094743,-22.587908860434407,1.7251761448535092,534.9457,401.7505,253.9,251.77196166666664,17.63469,0.0016,0.0004,0.0014,0.017489999999999974,0.02693333333333325,100.0,263.765625,458.8125,102401.89,-5.7687896249999995e-05,0.8756370375,280.97744750000004,139.09066666666666
2016-09-05 15:00:00,33.847171379722596,959.2943880599223,6.993239705610012,0.7956896688436613,1116.8198,979.0672999999999,977.6252999999999,270.21666,2.9640566666666666,0.0027,0.0002,0.0029,0.018256666666666626,0.013434999999999975,0.0,856.55078125,954.2109375,101639.234375,-4.1418592875000005e-05,0.0,253.7846925,994.7218333333333
2016-04-04 20:00:00,66.45545879069483,427.84887289494884,5.678570653152547,1.6532166028454858,535.4676000000001,392.7353,34.5034,232.67632333333333,18.892069999999997,0.0039,0.001765,0.0022583333333333,0.050413333333333296,0.07614499999999995,76.35,202.421875,280.48828125,101631.15,-1.53889376375e-05,0.3504981975,283.25372500000003,389.76433333333335
2016-03-06 16:00:00,18.785289400477055,1139.5850057174841,-5.643071324756795,0.6980773873461403,1303.9249,1100.6893,778.2142,251.413185,14.191973333333333,0.002,0.0002,0.001385,0.021326666666666626,0.021026666666666652,35.93333333333334,798.1015625,1052.31245,101765.81,-9.00629375e-05,0.25428390624999997,280.75846875,1099.7623333333333
2016-11-30 15:00:00,10.081939530783572,1206.2557949925538,-21.54233173578141,0.6712720129807661,1375.6022,1165.858,583.8339,248.88279333333332,13.173308333333333,0.003065,0.0005,0.00241166666666665,0.025474999999999977,0.04885833333333332,71.46666666666667,857.08203125,1134.339825,101754.56875,-7.74596125e-05,0.97566604375,279.929935,1050.2313333333332
